片名,年份,语言,第一语言,筛选原因,导演,类型,制片国家/地区,豆瓣评分,评价人数,剧情简介,Gemini评价,Region,Language_Category,Decade,Is_Dialect,来源URL
暧昧,2009,英语 / 德语 / 汉语普通话,英语,外语为第一语言,Monika Treut,悬疑,德国 / 中国台湾,4.7,467,由德国女导演莫妮卡-楚特执导、台湾与德国两地公司联合制片的一部女同性恋题材新影片《暧昧》的剧组已经结束了在德国汉堡的拍摄，目前正在台湾摄制外景戏。《暧昧》是一部以台湾和德国两地为故事背景的剧情片，片中德国汉堡的女艺术家索菲的同性恋人爱玲被谋杀后，由胡婷婷出演的台湾女记者梅丽又与索菲之间有一段浪漫同性恋情，同时还交织着调查爱玲死因的悬疑故事。据莫妮卡-楚特的制片公司发布的消息，影片《暧昧》获得了汉堡市政府电影基金会、德国文化部以及台湾地区新闻局的资金支持。《暧昧》集浪漫、悬疑、惊悚于一炉，胡婷婷饰演记者，和德国艺术片女演员英嘉布什（Inga Busch）演的摄影师有激情戏，胡婷婷说：“我没裸露，但和英嘉布什有亲吻，感觉还不错，像吃棉花糖又甜又软，和亲男生没甚么不同，不是异性间刺激的吸引，但有说不出来的温柔，其实爱情是不分性别的。”导演莫妮卡-楚特多年以来在她的电影作品中将性别与性倾向话题作为关注内容之一。另据爱白网资料，这位在德国颇具名气的独立电影人曾在许多国际电影节上获奖，其中包括获得柏林电影节的泰迪熊奖、以及意大利都灵同性恋主题电影节的最佳影片奖。可說是德、台混寫兒的劇情長片【曖昧】移師20日在台北市國際藝術村取景，此片導演蒙妮卡楚特其實與台灣很有淵源，她過去曾多次來台，除了參加女性影展、更擔任金馬獎評審，她長期對台灣的一切充滿興趣也很熟悉。這回創作【曖昧】，故事跨越德國漢堡、台灣台北兩個城市，一西一東，藉由3個女性角色，寫下兩段複雜深刻的愛情故事。【曖昧】整個劇組之前已於德國拍攝月餘，包括柯奐如、胡婷婷等台灣演員都飛至漢堡拍片。而女主角蒙妮卡3天前帶著十多位德國劇組工作人員飛來台北，展開台北部份的拍攝，估計兩週之後殺青。【曖昧】預計年底後製完成，初步計畫將參加明年初的柏林影展，台灣則暫定明年3月左右上映。,,Europe,Chinese,2000s,1,https://movie.douban.com/subject/3241410/
李献计历险记,2009,汉语普通话 / 英语 / 日语,汉语普通话,外语为主(外语2/中文1),李阳,动画 / 短片,中国大陆,8.7,106481,李献计是一位患有差时症的病人，一直以来，他都坐在电脑前玩一款据说没有打通关过的游戏，为此李献计不惜以卖肾为代价。李献计在高人指点下得知要想打通关这款游戏，就要花50万元买一种兴奋剂，为此李献计经历了一段充满传奇的旅程，可是因为差时症的原因，那段旅程在他记忆里被奇迹般地缩短了。李献计不顾一切想玩通关这款游戏是因为传言只要打通这款游戏，就可以回到过去，李献计想要回到和王倩分手的时候。功夫不负有心人，李献计终于打通关了这款游戏，可是结果却并不是他最初想象的那般，可是李献计并没有放弃，直到慢慢老去……本片被网友盛赞为“2009年最牛的国产动画片”。,影片以充满想象力的画风与温情叙事，生动展现了爱与成长的奇妙旅程，传递出温暖人心的治愈力量。,China,Chinese,2000s,1,https://movie.douban.com/subject/4226741/
脸,2009,法语 / 汉语普通话 / 英语,法语,外语为第一语言,蔡明亮,喜剧 / 剧情,法国 / 中国台湾 / 比利时 / 荷兰,6.8,1801,一位台灣導演被邀請到羅浮宮，拍攝聖經故事「莎樂美」。他堅持邀請心儀已久卻傳聞精神狀況不佳的法國影帝尚皮耶李奧，演出劇中輾斷聖施洗約翰頭顱的希律王。這部低成本的製作為顧慮電影票房，硬著頭皮請來國際名模演出莎樂美。影片才剛開拍就狀況連連。牡鹿神秘失蹤、希律王撞斷鼻樑、莎樂美和聖施洗約翰在戲外交媾、羅浮宮內拿破崙廳導演小康在杜樂利花園的密林激情中，接到母親過世的電話通知，女製片也隨之飛往台北參加葬禮。陰沉的舊公寓裡，母親的鬼魂遲遲不肯離去。所有的工作人員，陷入一個漫長的等待。電影終於又要繼續拍攝，戲裡戲外的角色開始模糊，一群著莎樂美華麗古裝戲服的明星，在羅浮宮滿載藝術靈魂的廳廊、暗室、古道中穿梭，彼此尋找著每個人心中的莎樂美,蔡明亮的极致个人美学之作，将卢浮宫的古典空间化为梦幻剧场，以静态长镜头探寻艺术与欲望的真谛。,Europe,Chinese,2000s,1,https://movie.douban.com/subject/3148588/
霓虹心,2009,英语 / 瑞典语 / 汉语普通话 / 闽南话,英语,外语为第一语言,刘汉威,剧情 / 同性,瑞典 / 中国台湾,7.2,3951,从瑞典到台湾，奇奇（潘妮拉·奥古斯特 Pernilla August 饰）与16岁的儿子维特（路威·帕莫 Ludwig Parmell 饰）一路走来，满怀心事。已步入中年的母亲奇奇突发奇想，决定带着和自己几乎没有交流的儿子去台湾旅行。母子俩人住在台北的一家小旅馆里，白天，奇奇尝试着鼓起勇气去找和自己网恋已久的张先生（曾志伟 饰），维特则一个人在台北的大街小巷闲逛。奇奇几次三番前往张先生公司，可是都没有鼓志勇气走到张先生面前，维特在闲逛时认识了和自己年纪相仿的朋友弟弟（黄河 饰）。在弟弟的帮助下，奇奇最终见到张先生，却引来一场尴尬。之后，奇奇母子和弟弟三人结伴前往日月潭。在相处中，维特和弟弟的关系越来越好，可是和母亲的关系却一直没有缓和……本片2009年在釜山国际电影节和斯德哥尔摩电影节都有所斩获。,经典电影暂无评价,Europe,Chinese,2000s,1,https://movie.douban.com/subject/3285180/
音乐人生,2009,英语 / 粤语,英语,外语为第一语言,张经纬,纪录片,中国香港,8.9,9226,本片横跨六年时间记述挖掘了香港钢琴神童黄家正在音乐和人生上的成长历程。黄家正作为十一岁便赴捷克与专业交响乐团合作演出的天才神童，在香港本土更是获得无数赞誉。这样的成就在其他人看来已经非常圆满，可是天才的孤独和苦闷只有他自己知道。与兄弟姐妹的矛盾、与同校同学的隔阂、与父亲的分歧，本片在记述黄家正音乐生涯的同时也通过记述他亲人、恩师罗乃新等人之间的关系，侧面刻画了这一神童作为平凡的孩子的一面。六年的心路历程，让观众看到了黄家正从一个桀骜不驯的天才儿童向一个成熟少年蜕变的过程。本片在香港本土和台湾地区获得极大声誉。本片于2009年获得第46届金马奖最佳剪辑、最佳音效及最佳纪录片奖项，2010年获得第16届香港电影评论学会大奖最佳电影奖。,《音乐人生》通过对钢琴神童成长历程的多年纪实追踪，深刻探讨了艺术天赋对个体命运的沉重与非凡塑造。,China,Chinese,2000s,1,https://movie.douban.com/subject/3394878/
T婆工厂,2010,英语 / 汉语普通话,英语,外语为第一语言,陳素香,纪录片 / 同性,中国台湾,7.9,434,2004年底，位於台北縣三重市生產電腦零組件的「飛盟國際電子公司」，因老闆掏空資產逃往大陸，員工面臨關廠的命運。這個工廠有三百多個員工，其中125名是來自菲律賓的女性移工；她們因為三個月沒拿到薪水，憂心忡忡且無所適從，因此來到台灣國際勞工協會（TIWA）求助。移工在台灣遇到的問題多如牛毛，但大部分都個別化、零碎化，集體性的勞資爭議並不多見，TIWA作為一個移工運動的團體，當然盡力協助。我們一邊組織她們抗爭行動，也一邊記錄下難得的移工集體抗爭事件。但是拍著拍著，鏡頭裡出現雙雙對對的同志伴侶，互相依偎，溫馨甜蜜。於是這個紀錄意外發展成愛的故事。「T婆工廠」記錄了七對女同伴侶，包括她們的訪談紀錄、參與勞資抗爭的情形、工廠宿舍的集體生活；而本片的特殊之處，在於這些女同置身的時空環境：藍領移工、面臨勞資關係斷裂的關廠事件、勞工集體抗爭的過程，以及台灣移工政策中不得自由選擇及轉換雇主的非人性設計，呈現台灣移工政策中明顯的歧視性，同時使得雙宿雙飛的在同志伴侶們，面臨另人心碎的分離。「T婆工廠」是愛情的天堂，而當天堂崩落時，看她們以無比的勇氣，挑戰壓迫她們的國家政策，為愛勇往直前，也為愛共赴天涯……。,,China,Chinese,2010s,1,https://movie.douban.com/subject/4820104/
功夫梦,2010,英语 / 汉语普通话,英语,外语为第一语言,哈罗德·兹瓦特,动作 / 剧情 / 家庭,美国 / 中国大陆,6.4,91784,本片根据好莱坞1984年的同名电影翻拍而成。12岁的德瑞·帕克（贾登·史密斯 Jaden Smith 饰）随母亲（塔拉吉·P·汉森 Taraji P. Henson 饰）由底特律搬家至中国北京，认识了同校拉小提琴的中国女孩美莹（韩雯雯 饰）。德瑞与美莹的交往引起了学校以程（王振威 饰）为首的小团体的不满，在一次打斗中，处于劣势的德瑞被公寓管理员老韩（成龙 饰）所救，却得罪了程的武术老师李师傅（于荣光 饰）。老韩与李师傅约定，由徒弟们在比武大会上一较高下。从此，德瑞师承老韩开始学习中国功夫，从拳脚练习到个性修炼，一点点领会武术及人生的真谛，同时也与老韩建立了深厚的友谊。但只有短期训练的德瑞究竟能否在残酷的比武大赛上战胜程，取得最终胜利呢？,《功夫梦》通过细腻温婉的镜头语言与真挚的情感铺陈，呈现了异国少年在传统武术磨砺中的成长与救赎，极具情感感召力。,North_America,Chinese,2010s,1,https://movie.douban.com/subject/3074503/
台北星期天,2010,汉语普通话 / 塔加路语 / 英语,汉语普通话,外语为主(外语2/中文1),何蔚庭,剧情 / 喜剧,中国台湾 / 菲律宾,6.7,2643,聪明机灵的麦文（Epy Quizon 饰）和木讷朴实的达都（Bayani Agbayani 饰）是在台湾的菲律宾移工 。他们远离家乡，为了家乡亲人更好的生活在这个陌生的地方辛勤工作。工作之余，麦文总是向达都描述他最大的愿望，那就是能在宿舍的天台能有一张舒服的沙发，每日下班后能躺在上面看星星，而达都总是一笑置之。一个普通的星期天，菲律宾移工的假期。分别约会失败的麦文和达都无意间在路旁发现了一张被人遗弃的红色沙发。麦文成功说服达都一起将这件承载了梦想了家具搬回宿舍。可是回宿舍的路途并不容易，几次意外，几番争吵，麦文和达都究竟能否成功将沙发搬回宿舍？两人在台湾的打工生活又会发生什么变化呢？本片由日本放送协会（NHK）赞助拍摄。,经典电影暂无评价,China,Chinese,2010s,1,https://movie.douban.com/subject/4713990/
我爱高跟鞋,2010,英语 / 汉语普通话,英语,外语为第一语言,贺照缇,纪录片,中国台湾,7.4,308,紐約曼哈頓街頭一整排高級名牌店家與走起路來婀娜多姿的高跟鞋女郎，還有台北 101 大樓的夜晚，鎂光燈閃個不停地聚焦在女模及女明星們腳上那雙令人炫目的鞋，穿著美麗的鞋，臉上盡是自信跟迷人神采，也喚起了每個人都想要擁有一雙那樣的美麗高跟鞋的慾望！記錄片是個關於願望的故事，也是一個由美麗高跟鞋串起來的故事。售價美金 300~1000 元的奢華名牌高跟鞋，到底是誰做出來的呢？從取得皮料、製作、代工到套進一雙雙白皙的腳上，要經過多少人的手？這些養牛的農婦、工人、代工管理者和穿高跟鞋的紐約名媛，都有自己生活上的難處和小小的快樂。本片以他們的願望為主軸，呈現出美麗高跟鞋背後的故事。本片歷經兩年的拍攝，追著名牌高跟鞋的足跡，從中國和俄羅斯的邊境，一路拍到紐約的曼哈頓；從貧困的農村，殺牛取皮的血腥現場，到時尚奢華的大都會；春天，小牛的皮剛被割下，女工在生產線上，精心修飾每一個細節。到了那一年的冬天，那些細節就穿在紐約時尚女性的腳上。全球化對這個世界的影響，從這一雙雙高跟鞋中顯現。每個製作高跟鞋的環節，是一個小短片，裡面有不同的故事主角，透過攝影機，看到了主角腳上所穿的鞋，價格從人民幣 2 元到美金 600 元不等。片中有女工的喜怒哀樂，也有台商作為代工者，和國際客戶協商的現場；有紐約名媛的內心世界，也有屠牛場的殘酷實境，這些主角的願望，顯示了他們生活處境上的差異性。全片在平靜中潛伏巨大能量，猶如一首浩瀚浮於世事的詩篇。,,China,Chinese,2010s,1,https://movie.douban.com/subject/5397532/
谍海风云,2010,英语 / 汉语普通话 / 日语 / 德语 / 上海话,英语,外语为第一语言,米凯尔·哈弗斯特罗姆,剧情 / 爱情 / 悬疑,美国 / 中国大陆 / 泰国,5.8,19726,1941年，美国海军情报局特工索姆斯（约翰•库萨克 John Cusack 饰）奉命来到上海，负责调查好友康纳被暗杀的真相。他以德国先驱报驻上海记者的身份游走于社会名流的酒会。他借助同纳粹工程师穆勒太太的情人关系消除猜疑、获取情报。在一次赌局中，他结识了黑帮头目兰亭的夫人安娜（巩俐 饰），对方与手下的神秘暗语令他好奇。跟踪未果，他只得继续打探。为了调查康纳的死因，他秘密约见了康纳的线人。然而，两人的会面却因为日本军队追查地下党而破产。一次偶然的机会，索姆斯再次与安娜重逢，并且在她的引荐中结识了上海黑社会头目安东尼•兰亭（周润发 饰）及日本情报处田中大佐（渡边谦 饰）。在调查中，索姆斯渐渐发现康纳的死跟一个神秘的日本女人（菊地凛子 饰）有关……,经典电影暂无评价,North_America,Chinese,2010s,1,https://movie.douban.com/subject/2352630/
